Age,Gender,Region / State,Purchase Count,Total Spend,Average Order Value,Average Items Per Order,Last Purchase Days,Tenure Days,Preferred Category,Category Diversity,Preferred Channel,Session Count,Engagement Score,Campaign Engagement Score,Email Click Rate,Campaign Conversion Rate,Loyalty Score,Value Score,Purchase Frequency,Target
51.0,Female,West,5,4720.07,970.4,1.11,18,727,Electronics,3,Email,4,70.8,59.66,0.169,0.064,54.82,17.09,0.2063,0
26.0,Female,West,3,6930.22,2166.17,4.04,37,1663,Home,2,Email,1,30.55,36.47,0.032,0.012,39.24,30.05,0.0541,0
48.0,Female,Central,4,3358.2,845.06,3.8,15,961,Home,2,Call,3,33.1,39.55,0.131,0.017,45.97,10.76,0.1249,0
49.0,Male,North,4,6708.81,1669.62,2.98,61,181,Home,2,SMS,3,32.42,35.19,0.025,0.004,40.03,12.55,0.663,0
64.0,Male,Central,0,0.0,0.0,0.0,638,638,,0,Email,2,52.55,57.04,0.102,0.028,30.75,19.2,0.0,0
33.0,Female,South,16,57291.6,3549.92,6.24,25,370,Electronics,3,Push,4,58.5,69.1,0.199,0.053,58.96,39.06,1.2973,0
57.0,Female,North,2,9879.46,4683.27,2.18,108,373,Electronics,2,Call,0,24.71,34.36,0.026,0.004,35.32,30.6,0.1609,0
39.0,Male,Central,1,783.68,770.27,1.2,18,950,Electronics,1,Push,5,31.13,32.49,0.124,0.016,42.79,4.6,0.0316,0
41.0,Female,Central,6,10630.09,1614.54,1.49,45,430,Electronics,3,WhatsApp,2,42.15,59.82,0.105,0.03,47.02,27.06,0.4186,0
39.0,Female,North,5,6442.07,1191.38,1.0,23,388,Fashion,2,Email,5,63.22,55.78,0.068,0.008,49.1,10.01,0.3866,0
55.0,Male,South,2,1705.08,974.51,1.7,13,466,Fashion,2,Call,17,63.54,75.85,0.434,0.146,52.83,13.54,0.1288,0
63.0,Female,North,4,5985.77,1483.11,3.53,38,773,Fashion,2,Push,4,23.83,34.1,0.072,0.009,40.42,25.35,0.1552,0
48.0,Female,East,10,26202.83,2539.7,1.77,39,301,Toys,2,Call,3,41.29,58.08,0.053,0.02,48.58,33.63,0.9967,0
18.0,Female,South,15,48918.05,3125.67,1.07,22,601,Fashion,4,Email,14,78.48,95.91,0.468,0.172,64.42,34.65,0.7488,0
26.0,Female,West,2,3998.81,2150.09,1.59,10,309,Home,2,Email,6,65.2,59.34,0.152,0.046,51.87,23.52,0.1942,0
45.0,Female,East,2,3160.73,1577.54,5.19,81,31,Sports,2,WhatsApp,3,25.3,42.86,0.066,0.014,37.8,23.61,1.9355,0
40.0,Female,North,9,30334.49,3181.66,4.34,19,598,Grocery,3,WhatsApp,4,45.13,55.97,0.078,0.017,50.49,33.53,0.4515,0
33.0,Male,Central,1,782.27,802.27,6.31,21,298,Grocery,1,Email,6,59.43,58.21,0.3,0.039,48.33,6.9,0.1007,0
33.0,Male,North,18,33800.0,1839.78,3.87,16,636,Home,5,SMS,7,73.59,82.1,0.393,0.08,64.46,36.46,0.8491,1
28.0,Female,North,4,3050.66,745.81,1.43,12,411,Fashion,2,Push,3,65.58,57.2,0.259,0.03,50.12,13.14,0.292,0
48.0,Female,West,5,7486.31,1472.89,3.06,13,662,Electronics,3,Push,5,57.54,58.91,0.269,0.049,51.5,23.03,0.2266,0
42.0,Male,North,5,10377.52,2082.81,3.57,32,667,Home,2,Email,9,67.49,50.43,0.319,0.081,51.2,15.75,0.2249,0
59.0,Male,East,3,1918.13,620.54,3.29,16,369,Toys,2,Push,5,53.31,49.61,0.086,0.012,47.22,9.69,0.2439,0
37.0,Male,West,1,1252.54,1359.04,2.64,48,202,Grocery,1,Push,2,12.35,20.12,0.006,0.001,34.69,24.61,0.1485,0
21.0,Male,South,0,0.0,0.0,0.0,236,236,,0,Call,4,39.42,39.77,0.117,0.035,35.42,22.35,0.0,0
56.0,Female,North,5,8292.73,1655.08,1.95,14,345,Fashion,3,SMS,9,77.71,81.91,0.217,0.075,56.7,19.44,0.4348,0
35.0,Female,North,3,6162.45,2033.69,3.29,7,733,Beauty,2,Call,12,71.4,76.41,0.25,0.072,53.21,18.84,0.1228,0
35.0,Male,Central,10,57076.93,5925.76,2.15,18,812,Electronics,3,Email,2,58.85,57.59,0.082,0.025,52.01,36.23,0.3695,0
29.0,Male,South,10,101014.56,9833.99,1.83,50,712,Home,2,WhatsApp,5,46.39,59.48,0.087,0.032,49.51,41.96,0.4213,0
35.0,Female,Central,7,23551.43,3284.25,1.73,17,94,Beauty,2,Push,4,34.62,51.27,0.065,0.012,44.56,32.5,2.234,0
39.0,Male,North,0,0.0,0.0,0.0,58,58,,0,Email,5,29.76,39.44,0.075,0.009,37.47,22.76,0.0,0
33.0,Male,North,2,1901.35,954.86,1.87,15,640,Grocery,2,Email,11,71.84,59.49,0.337,0.055,52.78,6.63,0.0937,0
18.0,Male,West,3,7647.79,2690.23,2.48,28,149,Beauty,2,Email,5,37.74,44.78,0.072,0.026,44.23,26.53,0.604,0
49.0,Female,East,9,5722.11,654.95,5.11,17,1670,Grocery,3,Push,6,57.02,62.12,0.206,0.037,53.59,26.81,0.1617,0
43.0,Male,Central,11,21107.17,1936.39,1.34,1,158,Home,3,Call,40,85.94,83.11,0.621,0.333,65.82,28.6,2.0886,0
53.0,,South,2,2470.6,1221.4,1.0,23,127,Beauty,2,SMS,2,50.48,57.65,0.096,0.022,46.72,9.83,0.4724,0
26.0,Male,East,2,9563.73,4846.22,3.49,19,172,Beauty,1,Call,3,24.25,35.96,0.047,0.018,40.66,28.59,0.3488,0
25.0,Male,North,6,15950.83,2788.84,3.81,16,1211,Electronics,2,Email,11,59.98,80.29,0.186,0.074,55.33,34.01,0.1486,0
48.0,Female,Central,8,8814.61,1175.2,3.32,17,277,Beauty,3,Push,14,64.76,60.14,0.303,0.04,58.01,11.42,0.8664,0
47.0,Female,South,1,2422.39,2393.69,1.02,369,493,Beauty,1,Email,2,19.49,22.54,0.006,0.002,25.31,26.73,0.0609,0
58.0,Female,East,1,1236.08,1267.01,2.8,5,951,Sports,1,SMS,20,79.3,76.05,0.398,0.079,53.96,12.37,0.0315,0
41.0,Male,Central,3,3804.72,1248.21,1.0,12,1717,Fashion,2,WhatsApp,0,36.91,42.61,0.067,0.015,40.65,19.18,0.0524,0
52.0,Female,East,2,3512.96,1782.24,5.21,8,185,Electronics,2,Email,16,82.04,73.7,0.273,0.086,56.35,11.37,0.3243,0
49.0,Female,East,3,7457.81,2412.83,3.97,5,483,Grocery,3,Email,11,80.21,67.14,0.351,0.095,55.61,16.97,0.1863,0
36.0,Male,Central,2,2384.96,1148.96,4.37,15,371,Grocery,1,WhatsApp,8,61.09,53.3,0.098,0.027,47.13,16.74,0.1617,0
64.0,Male,North,2,3181.97,1743.73,2.16,39,108,Grocery,2,SMS,2,27.42,31.84,0.05,0.01,39.57,24.25,0.5556,0
22.0,Female,North,6,15724.09,2551.89,1.62,15,768,Fashion,2,WhatsApp,14,77.22,78.85,0.227,0.058,56.68,29.29,0.2344,0
23.0,Male,South,6,27397.59,4979.87,6.35,21,191,Beauty,3,WhatsApp,6,66.3,72.65,0.175,0.065,52.13,32.48,0.9424,0
51.0,Male,South,2,1612.07,804.34,2.58,30,210,Home,1,SMS,2,27.18,34.14,0.024,0.004,40.25,13.8,0.2857,0
37.0,Female,North,3,6541.98,2046.14,1.14,7,482,Electronics,2,Email,5,54.6,66.19,0.196,0.041,50.96,23.95,0.1867,0
26.0,Female,East,0,0.0,0.0,0.0,1200,1264,,0,Push,3,30.58,18.41,0.029,0.004,7.33,10.0,0.0,0
51.0,Male,South,4,7570.2,1892.39,1.94,7,326,Beauty,2,Push,5,54.54,49.13,0.156,0.054,49.87,19.34,0.3681,0
44.0,Female,West,3,4234.36,1435.22,4.7,5,190,Electronics,2,WhatsApp,5,53.56,54.07,0.103,0.016,49.31,20.68,0.4737,0
55.0,Male,East,3,2658.65,950.09,2.36,8,159,Electronics,2,Call,5,62.0,60.69,0.208,0.039,50.61,11.53,0.566,0
43.0,Female,South,5,8092.7,1614.63,2.53,6,255,Sports,3,Push,13,77.91,73.26,0.466,0.15,56.76,25.93,0.5882,0
27.0,Male,North,4,5757.45,1483.48,2.29,49,1816,Home,2,SMS,4,41.87,38.94,0.098,0.028,43.18,18.79,0.0661,0
51.0,Male,North,2,5336.95,2631.1,8.67,101,1344,Books,2,Email,3,18.67,40.84,0.061,0.008,39.37,21.86,0.0446,0
51.0,Female,South,5,16296.34,3644.06,5.44,16,1128,Grocery,2,Push,4,52.65,77.61,0.104,0.036,48.6,31.88,0.133,0
23.0,,Central,6,7366.52,1258.31,2.34,16,871,Home,3,Email,9,64.17,49.95,0.223,0.048,54.95,16.22,0.2067,0
37.0,Female,South,8,16343.91,2138.51,2.62,33,1187,Home,3,Call,4,52.98,35.8,0.135,0.036,48.67,28.99,0.2022,0
24.0,Male,South,5,16155.19,3150.28,1.0,132,706,Home,2,SMS,2,11.67,21.92,0.01,0.003,35.51,33.31,0.2125,0
27.0,Male,North,12,29702.42,2314.68,3.78,22,426,Sports,3,Push,4,38.52,61.67,0.096,0.043,51.57,33.73,0.8451,0
53.0,Male,North,3,6447.84,2116.77,1.79,8,491,Fashion,2,Email,10,56.37,51.12,0.127,0.024,48.28,18.51,0.1833,0
32.0,Female,Central,3,2943.4,1007.38,2.25,17,737,Fashion,2,Push,3,31.45,26.68,0.04,0.004,41.31,11.15,0.1221,0
43.0,Male,North,2,4124.77,2212.09,5.78,54,65,Beauty,1,Email,1,13.86,13.78,0.001,0.0,32.79,13.43,0.9231,0
41.0,Female,North,1,922.77,847.59,1.4,27,446,Books,1,WhatsApp,8,60.28,47.15,0.255,0.02,47.42,6.85,0.0673,0
36.0,Male,North,3,6567.79,2103.24,1.0,28,239,Books,2,WhatsApp,1,22.62,25.72,0.026,0.005,37.97,26.99,0.3766,0
54.0,Female,North,6,9183.02,1458.97,2.09,3,817,Toys,3,Email,7,76.24,69.91,0.278,0.072,56.22,27.69,0.2203,0
32.0,Male,West,5,7880.36,1732.81,2.63,3,591,Home,3,Email,30,100.0,88.5,0.437,0.219,61.0,21.64,0.2538,0
52.0,Male,Central,1,602.24,593.87,2.74,91,576,Grocery,1,WhatsApp,1,25.5,30.14,0.056,0.008,37.21,8.1,0.0521,0
46.0,Male,North,2,2022.5,995.21,1.11,11,417,Grocery,2,WhatsApp,4,58.77,49.53,0.181,0.045,48.87,16.51,0.1439,0
43.0,Male,South,12,49473.6,4137.8,2.47,20,735,Home,3,WhatsApp,3,56.49,63.73,0.151,0.054,55.81,34.89,0.4898,0
27.0,Female,West,1,2389.68,2431.88,1.0,119,733,Electronics,1,Email,1,20.77,26.02,0.008,0.001,33.12,26.06,0.0409,0
43.0,Female,Central,3,3478.11,1103.93,3.84,135,113,Home,2,WhatsApp,0,9.53,18.07,0.003,0.0,31.35,27.66,0.7965,0
35.0,Male,Central,19,147457.57,8736.43,1.59,51,694,Grocery,3,Email,2,17.04,39.52,0.027,0.01,49.24,47.31,0.8213,1
39.0,Male,Central,4,10315.34,2569.27,2.35,27,794,Books,2,WhatsApp,2,46.66,41.26,0.065,0.015,45.11,23.86,0.1511,0
33.0,Male,North,0,0.0,0.0,0.0,169,169,,0,Push,32,98.22,87.51,0.317,0.063,53.39,4.14,0.0,0
49.0,Male,South,1,685.87,672.88,1.27,15,808,Grocery,1,WhatsApp,7,60.73,57.48,0.144,0.024,49.59,10.02,0.0371,0
41.0,Male,East,1,2340.01,2432.9,3.18,33,250,Home,1,Email,3,26.98,36.45,0.053,0.014,38.72,23.17,0.12,0
33.0,Female,North,1,1549.41,1602.91,1.82,26,470,Electronics,1,SMS,1,29.71,32.51,0.049,0.005,38.84,20.28,0.0638,0
56.0,Male,South,1,1380.27,1373.01,1.96,25,413,Toys,1,Call,1,40.27,29.99,0.064,0.009,40.21,18.37,0.0726,0
,Female,Central,1,997.08,1009.89,2.89,41,349,Sports,1,SMS,1,26.91,18.71,0.008,0.001,33.73,18.52,0.086,0
47.0,Female,South,0,0.0,0.0,0.0,439,439,,0,SMS,4,31.37,31.09,0.044,0.008,27.8,12.53,0.0,0
39.0,Female,North,3,2990.0,1041.93,4.65,7,179,Beauty,2,Email,6,61.36,54.85,0.209,0.079,50.51,23.87,0.5028,0
32.0,Female,South,10,30920.99,3013.8,1.0,5,485,Home,3,Email,14,36.61,48.7,0.102,0.028,50.76,33.88,0.6186,0
38.0,Other,South,8,47496.72,5872.25,1.13,9,44,Home,3,Push,2,44.09,33.94,0.08,0.036,47.82,36.8,5.4545,0
18.0,Female,East,11,26430.8,2450.4,1.6,13,242,Books,3,Push,5,72.02,72.73,0.268,0.11,58.92,35.4,1.3636,0
28.0,,East,4,2704.51,757.36,4.11,41,153,Fashion,2,WhatsApp,2,17.97,14.83,0.018,0.003,39.36,11.27,0.7843,0
39.0,Female,South,4,5112.27,1337.7,2.36,12,272,Grocery,2,SMS,8,62.84,58.37,0.276,0.088,50.91,20.1,0.4412,0
44.0,Female,West,2,5460.08,2925.4,1.34,112,164,Grocery,2,Push,0,12.24,34.1,0.014,0.002,36.0,17.21,0.3659,0
47.0,Male,North,5,9846.89,1972.14,2.05,7,412,Home,2,Push,12,72.14,79.09,0.234,0.107,54.52,26.33,0.3641,0
23.0,Male,South,1,1141.07,1098.99,1.0,13,626,Electronics,1,SMS,2,56.43,57.94,0.135,0.018,45.93,19.24,0.0479,0
45.0,Male,North,5,5984.27,1219.21,2.12,10,316,Grocery,3,WhatsApp,9,59.46,62.22,0.189,0.045,49.77,18.11,0.4747,0
18.0,Male,East,8,20649.27,2492.21,3.48,23,740,Fashion,2,Call,4,54.13,48.1,0.07,0.011,49.48,33.65,0.3243,0
44.0,Female,South,1,1936.23,1924.64,1.01,29,720,Beauty,1,SMS,11,52.96,62.44,0.262,0.1,49.04,21.1,0.0417,0
47.0,Male,South,2,2768.47,1372.94,1.93,40,119,Beauty,2,Email,2,27.05,29.05,0.048,0.012,39.5,21.4,0.5042,0
31.0,Female,West,4,10993.51,2614.59,3.57,7,309,Beauty,3,Push,12,70.82,67.11,0.446,0.146,54.87,24.72,0.3883,0
51.0,Female,Central,2,3406.24,1718.31,6.91,54,645,Fashion,1,Email,5,43.27,41.45,0.11,0.033,43.27,26.72,0.093,0
64.0,Female,South,6,15942.4,2638.34,2.98,12,320,Fashion,3,Email,6,68.54,59.43,0.088,0.03,52.88,27.51,0.5625,0
38.0,Female,East,23,66914.86,3141.14,5.1,3,271,Beauty,5,Push,7,67.29,64.18,0.394,0.115,67.08,36.97,2.5461,0
75.0,Female,West,0,0.0,0.0,0.0,700,700,,0,Push,2,33.48,23.12,0.078,0.009,22.04,8.66,0.0,0
49.0,Male,North,2,2432.85,1075.92,6.11,20,869,Books,2,WhatsApp,2,59.52,67.45,0.262,0.049,49.67,23.36,0.069,0
52.0,Female,South,1,2308.0,2336.95,1.7,26,508,Books,1,Email,2,27.66,34.96,0.052,0.01,39.79,19.11,0.0591,0
72.0,Female,North,2,5527.66,2872.34,1.28,65,207,Home,1,Push,1,16.96,19.35,0.024,0.004,34.99,17.34,0.2899,0
20.0,Male,West,3,9507.07,3332.7,2.49,30,603,Fashion,2,Push,8,54.41,65.22,0.134,0.052,47.98,27.8,0.1493,0
41.0,Female,Central,9,24405.21,2865.99,2.09,4,545,Sports,4,WhatsApp,20,94.23,90.85,0.666,0.383,63.63,32.85,0.4954,0
36.0,Female,North,2,2050.55,1118.4,3.03,10,874,Toys,2,Push,3,34.72,30.06,0.076,0.005,41.54,14.37,0.0686,0
62.0,Female,East,11,26924.22,2356.47,6.54,20,48,Beauty,3,Email,6,69.54,71.15,0.207,0.073,56.58,35.34,6.875,0
18.0,Female,West,3,2541.9,871.27,8.01,12,1063,Toys,2,SMS,6,60.98,57.63,0.329,0.038,52.81,7.86,0.0847,0
34.0,Female,North,1,1896.32,1893.52,1.93,89,413,Toys,1,Email,5,25.73,27.1,0.066,0.02,35.72,25.85,0.0726,0
38.0,Female,East,0,0.0,0.0,0.0,346,346,,0,Email,3,47.5,33.84,0.05,0.008,31.87,11.64,0.0,0
44.0,Male,Central,2,3510.89,1812.29,3.35,6,1258,Home,2,Push,15,87.23,73.54,0.374,0.105,54.7,14.0,0.0477,0
34.0,Male,South,2,1917.96,1021.31,1.58,6,480,Books,2,Email,7,67.2,62.26,0.191,0.034,51.13,20.71,0.125,0
41.0,Male,North,2,3889.75,1869.52,5.22,21,493,Grocery,2,WhatsApp,7,46.5,38.97,0.071,0.009,46.54,16.29,0.1217,0
42.0,Male,North,0,0.0,0.0,0.0,565,565,,0,Push,1,24.27,21.59,0.012,0.0,21.03,2.16,0.0,0
67.0,Female,West,2,4526.48,2265.76,5.85,66,737,Fashion,2,WhatsApp,4,31.62,36.75,0.103,0.03,40.67,26.2,0.0814,0
69.0,Female,North,2,6076.63,2949.19,1.43,4,821,Grocery,2,Push,8,65.41,62.11,0.234,0.049,50.25,27.78,0.0731,0
40.0,Male,Central,4,3917.64,939.59,1.92,51,1832,Grocery,1,Email,0,12.44,7.6,0.002,0.0,33.01,18.62,0.0655,0
54.0,Male,South,3,6118.89,2033.22,3.39,6,710,Toys,2,Email,12,70.37,71.92,0.234,0.088,52.92,17.98,0.1268,0
49.0,,South,4,6085.46,1666.2,1.0,15,1225,Grocery,3,Push,10,68.36,60.38,0.315,0.077,55.35,16.67,0.098,0
57.0,Male,North,2,2006.4,1020.81,4.32,6,966,Grocery,2,Email,15,82.21,74.06,0.592,0.075,57.13,6.24,0.0621,0
49.0,Female,South,2,804.23,406.17,1.85,13,278,Electronics,2,Email,7,72.93,64.87,0.218,0.024,54.65,5.64,0.2158,0
52.0,,West,6,19286.52,3054.87,3.28,27,265,Grocery,3,Call,5,63.91,62.97,0.299,0.13,51.85,28.77,0.6792,0
19.0,Male,South,9,20455.62,2366.56,2.85,13,502,Grocery,3,WhatsApp,9,64.41,72.27,0.269,0.112,57.05,30.95,0.5378,0
49.0,Male,East,2,2028.44,1040.81,1.31,27,92,Electronics,2,SMS,6,49.43,45.75,0.041,0.007,43.22,25.92,0.6522,0
39.0,Male,North,3,6674.44,2122.71,2.41,59,629,Home,2,Email,5,36.18,32.63,0.042,0.011,41.77,24.14,0.1431,0
37.0,,East,7,9816.41,1366.73,2.6,17,384,Grocery,3,SMS,5,60.67,60.42,0.323,0.104,53.11,28.03,0.5469,0
34.0,Male,East,5,10771.39,2127.74,1.34,35,406,Fashion,2,WhatsApp,5,24.82,32.18,0.08,0.019,42.07,27.51,0.3695,0
43.0,Female,Central,4,6778.92,1792.63,4.38,12,920,Sports,2,Email,4,32.51,23.83,0.07,0.013,44.59,12.93,0.1304,0
48.0,Male,North,4,5746.92,1417.37,4.41,5,221,Grocery,3,Push,18,85.04,87.71,0.546,0.229,59.9,22.56,0.543,0
24.0,Female,East,1,1399.17,1394.46,3.99,31,190,Books,1,SMS,0,33.76,35.26,0.1,0.021,39.7,17.14,0.1579,0
57.0,Male,North,3,4600.67,1364.33,5.86,22,423,Sports,2,Email,3,56.17,58.67,0.146,0.046,48.5,17.46,0.2128,0
29.0,Female,Central,6,33532.26,5236.93,2.34,119,405,Fashion,2,Email,3,22.45,22.99,0.029,0.009,36.51,32.29,0.4444,0
,Female,South,8,24926.65,3203.01,4.85,34,212,Electronics,2,Call,2,32.91,38.96,0.048,0.021,44.37,34.61,1.1321,0
43.0,Male,South,1,470.81,452.26,4.79,45,638,Fashion,1,Email,1,27.38,32.04,0.041,0.002,38.87,3.52,0.047,0
42.0,Female,East,1,1986.64,2075.03,1.0,37,1053,Home,1,Push,7,47.37,39.58,0.081,0.024,43.92,17.58,0.0285,0
54.0,Male,South,3,6478.98,2223.91,3.59,21,870,Toys,1,SMS,2,33.97,25.36,0.055,0.007,40.56,17.33,0.1034,0
38.0,Male,West,9,24081.15,2534.06,1.73,21,515,Grocery,2,Push,2,40.65,47.56,0.14,0.043,49.15,31.89,0.5243,0
37.0,Male,Central,2,2878.17,1494.33,3.58,47,602,Beauty,2,Email,3,34.35,42.19,0.099,0.016,41.61,7.77,0.0997,0
61.0,Male,East,0,0.0,0.0,0.0,1044,1044,,0,SMS,6,53.68,36.82,0.119,0.01,17.39,1.92,0.0,0
35.0,Female,Central,4,11988.03,2975.36,3.55,38,934,Home,2,SMS,0,15.57,21.54,0.014,0.004,36.84,28.49,0.1285,0
27.0,Female,South,6,11016.63,1768.64,3.37,65,816,Home,2,WhatsApp,4,15.85,24.95,0.019,0.004,38.1,29.6,0.2206,0
43.0,Other,South,2,1648.08,835.57,1.18,8,502,Fashion,2,WhatsApp,7,75.69,49.94,0.17,0.033,51.84,5.85,0.1195,0
44.0,Male,West,5,6401.59,1357.49,1.83,23,1156,Beauty,2,WhatsApp,4,40.89,36.12,0.074,0.009,43.96,19.14,0.1298,0
31.0,Other,South,5,14924.52,2896.33,3.21,12,873,Beauty,2,Push,2,65.86,59.2,0.095,0.04,49.9,33.76,0.1718,0
39.0,Male,North,2,1753.58,872.79,2.51,16,228,Grocery,2,Email,6,67.27,51.87,0.15,0.019,48.95,10.26,0.2632,0
52.0,Male,Central,5,10902.0,2126.55,3.09,8,373,Grocery,2,WhatsApp,5,58.98,64.4,0.098,0.026,49.07,21.65,0.4021,0
39.0,Female,East,3,7621.89,2398.96,2.14,105,329,Electronics,2,SMS,3,28.21,18.34,0.01,0.001,35.8,25.42,0.2736,0
23.0,Male,Central,0,0.0,0.0,0.0,383,383,,0,Email,1,13.28,21.47,0.019,0.001,23.82,7.74,0.0,0
33.0,Male,North,2,2284.66,1141.04,1.42,44,1442,Fashion,2,Email,3,46.97,43.35,0.089,0.015,42.25,14.64,0.0416,0
47.0,Male,South,1,617.7,621.42,1.35,16,572,Fashion,1,Email,6,50.45,40.98,0.163,0.019,45.54,6.26,0.0524,0
55.0,Male,East,4,9782.62,2368.61,1.18,14,705,Fashion,3,Email,19,81.41,76.11,0.391,0.094,56.68,18.94,0.1702,0
25.0,Male,South,4,3207.79,843.28,4.34,7,986,Electronics,3,WhatsApp,23,92.95,75.73,0.682,0.216,59.14,12.67,0.1217,0
43.0,Female,East,5,9410.68,1967.45,3.71,9,763,Electronics,2,WhatsApp,2,60.86,56.44,0.142,0.032,51.05,22.63,0.1966,0
47.0,Female,West,0,0.0,0.0,0.0,356,356,,0,Push,4,48.15,54.6,0.067,0.01,35.35,26.14,0.0,0
19.0,Female,North,8,29414.93,3366.7,2.3,20,346,Toys,2,Email,8,49.26,42.99,0.079,0.035,49.81,33.75,0.6936,0
49.0,Male,East,8,28002.39,3273.62,1.32,7,263,Fashion,3,WhatsApp,5,51.51,59.19,0.117,0.033,50.36,38.12,0.9125,0
22.0,Female,East,2,3071.65,1424.84,2.34,68,197,Fashion,2,SMS,0,31.65,48.55,0.037,0.009,39.73,22.25,0.3046,0
37.0,Male,South,8,5100.68,685.4,2.63,9,330,Fashion,3,Push,18,79.37,69.26,0.368,0.061,59.58,17.16,0.7273,0
26.0,Other,East,3,6505.6,2173.69,6.07,18,945,Electronics,2,Push,2,40.18,53.43,0.057,0.007,43.62,16.68,0.0952,0
58.0,Male,East,1,937.51,918.08,1.5,14,191,Beauty,1,Email,3,59.78,38.93,0.26,0.057,47.81,11.09,0.1571,0
39.0,Male,East,1,2878.12,3018.72,4.6,21,439,Grocery,1,Email,7,57.41,58.78,0.175,0.031,47.52,24.58,0.0683,0
46.0,Female,West,2,3035.48,1439.82,1.0,87,440,Beauty,1,Email,1,0.34,18.28,0.004,0.001,31.95,15.33,0.1364,0
48.0,Male,North,1,1022.21,1017.96,2.59,11,386,Grocery,1,Call,1,12.68,44.51,0.035,0.007,38.29,25.13,0.0777,0
20.0,Female,South,2,2494.52,1174.43,1.0,20,333,Grocery,2,WhatsApp,3,62.97,59.65,0.301,0.062,48.45,11.44,0.1802,0
50.0,Female,West,1,1034.87,1030.18,1.23,3,875,Fashion,1,Email,11,66.66,70.28,0.212,0.044,53.88,15.48,0.0343,0
45.0,Male,East,3,3935.69,1326.99,7.61,12,76,Grocery,2,Call,3,63.96,51.64,0.115,0.036,48.31,24.49,1.1842,0
24.0,Female,North,2,4097.72,2111.34,3.3,6,1321,Fashion,2,Email,11,66.26,62.74,0.311,0.113,51.19,18.99,0.0454,0
24.0,Female,South,0,0.0,0.0,0.0,326,326,,0,Email,0,27.17,25.63,0.055,0.006,29.29,5.11,0.0,0
55.0,Male,North,3,2893.41,923.39,3.32,11,932,Electronics,2,Call,4,52.44,46.96,0.174,0.045,47.22,20.02,0.0966,0
34.0,Male,East,3,1986.36,643.69,1.94,59,526,Books,2,WhatsApp,2,39.07,29.46,0.043,0.003,37.88,12.5,0.1711,0
,Female,East,10,57826.16,6420.67,2.22,11,226,Sports,2,Call,14,67.39,64.61,0.291,0.131,57.83,34.03,1.3274,0
33.0,Female,North,2,4981.37,2484.08,3.56,10,1468,Home,2,WhatsApp,4,50.9,51.75,0.111,0.021,46.61,29.31,0.0409,0
42.0,Male,East,2,1605.1,824.92,3.0,2,206,Electronics,2,SMS,22,84.69,67.39,0.289,0.066,56.99,3.8,0.2913,0
46.0,Female,East,5,8773.32,1788.73,5.86,17,74,Fashion,3,SMS,6,54.7,46.51,0.145,0.049,48.21,28.13,2.027,0
45.0,Male,East,2,4408.44,2329.99,1.03,76,209,Home,1,Call,1,18.43,15.82,0.026,0.004,34.76,24.11,0.2871,0
30.0,Female,East,2,1076.02,524.9,4.58,11,372,Books,2,Push,4,60.29,54.7,0.255,0.054,48.7,7.46,0.1613,0
39.0,Female,East,6,18754.82,2963.44,3.48,12,51,Electronics,3,Email,1,40.21,42.06,0.056,0.014,45.87,29.37,3.5294,0
37.0,Female,West,5,3455.37,725.27,3.42,5,718,Beauty,3,Email,18,66.12,62.05,0.437,0.112,55.32,8.91,0.2089,0
40.0,Female,Central,7,27933.98,3922.54,1.0,25,147,Grocery,2,Push,5,30.23,29.01,0.069,0.024,44.45,32.0,1.4286,0
32.0,Male,North,3,2061.22,700.03,5.03,13,118,Books,2,Push,14,75.9,78.48,0.199,0.054,55.29,13.88,0.7627,0
44.0,Female,East,0,0.0,0.0,0.0,1057,1057,,0,SMS,1,9.56,25.39,0.007,0.001,9.56,7.19,0.0,0
21.0,Female,South,17,95120.76,5735.24,3.12,3,391,Electronics,3,WhatsApp,15,88.04,83.78,0.214,0.118,66.9,41.34,1.3043,1
35.0,Female,South,0,0.0,0.0,0.0,679,679,,0,WhatsApp,2,21.89,19.67,0.014,0.001,19.1,7.02,0.0,0
29.0,Female,Central,0,0.0,0.0,0.0,456,456,,0,SMS,6,29.72,30.15,0.032,0.002,28.0,12.35,0.0,0
21.0,,East,4,6330.46,1494.68,2.65,16,1137,Toys,2,Email,6,57.67,65.47,0.281,0.044,52.55,14.46,0.1055,0
23.0,Male,West,7,11329.41,1505.79,2.15,4,203,Beauty,3,Email,31,87.47,88.03,0.42,0.134,62.05,16.19,1.0345,0
48.0,Male,West,1,2546.19,2580.44,6.43,19,597,Grocery,1,Email,6,57.88,57.23,0.142,0.038,45.94,26.87,0.0503,0
27.0,Female,Central,5,10577.56,2095.53,2.7,75,306,Electronics,2,WhatsApp,3,14.94,39.54,0.044,0.009,37.84,21.2,0.4902,0
26.0,Male,Central,3,6287.41,2130.25,2.02,40,674,Electronics,2,WhatsApp,0,3.38,16.36,0.008,0.002,33.93,29.65,0.1335,0
39.0,Male,North,5,12377.26,2433.84,4.83,6,315,Grocery,3,WhatsApp,13,70.78,65.26,0.23,0.049,55.3,24.41,0.4762,0
43.0,Male,North,3,1703.46,576.18,1.58,5,1201,Grocery,3,Push,15,76.32,72.3,0.484,0.075,57.32,6.42,0.0749,0
30.0,Male,East,5,9011.25,1808.06,3.85,10,190,Electronics,2,Email,18,69.24,64.32,0.391,0.103,56.02,25.9,0.7895,0
